Artist,Lyrics
nirvana,"Don't expect me to die for me Jesus, don't want me for a sunbeam"
michael-jackson,I was wandering in the rain
lady-gaga,"For my heart to quit it Let's have some fun, this beat is sick"
nirvana,"Shake it down easy, shake yourself, Suzy, come on Don't let me detain you"
michael-jackson,Each moment spent with you is simply wonderful
britney-spears,I can have my cake and eat it too
nirvana,(No I don't have a gun) And I swear that I don't have a gun
britney-spears,"Outrageous, when I'm on the scene"
lin-manuel-miranda,I promise that I'll make y'all proud Let's get this guy in front of a crowd I am not throwing away my shot
britney-spears,That you will be here
nirvana,Can you feel my love buzz? Would you believe me when I do you
bruno-mars,"But she's dancing with another man My pride, my ego, my needs and my selfish ways"
blink-182,We can live like Jack and Sally if we want
lady-gaga,"Been hurting low, from living high for so long"
bruno-mars,No matter how long my knees are on the floor (Ooh)
radiohead,"Fuckin' well, come and find me"
nirvana,Daddy's little girl ain't a girl no more
adele,"Of my world, yeah Close enough to start a war"
lady-gaga,I wanna be that guy (G. U.Y.)
bruno-mars,Esta distancia me está matando
nirvana,"Make it sound now, make it full house, sad man Leader of the band"
bruno-mars,There's not a thing that I would change
adele,"Reaching a fever pitch, it's bringing me out the dark"
lin-manuel-miranda,The plan is to fan this spark into a flame
radiohead,Have they all got the bends?
adele,No I'm not gonna do it standing up
blink-182,(this can't be the end)
blink-182,"She got a black shirt, black skirt and Bauhaus stuck in her head"
britney-spears,And spin me round just the way I like
rihanna,Only one Want you to take it
blink-182,Left you in the bar to try and save face You can only lean on me for so long
bruno-mars,All you young wild girls
michael-jackson,The Girl Is Wasting Over
radiohead,All these things into position
rihanna,"(Get, get no peace oh) Hmm stupid in love"
lin-manuel-miranda,They'll surrender by early light
adele,"Don't forget me, I beg, I remember you said"
radiohead,I don't know why I feel so tongue tied
lin-manuel-miranda,"And long as I'm alive, Eliza, swear to God"
rihanna,Then I say I'm through with you
adele,I don't want you sad and blue
lady-gaga,"Show me your teeth teeth, teeth, teeth"
nirvana,You're in high school again
radiohead,Everyone has got the fear
nirvana,And all the flowers have gingivitis
nirvana,She said I don't care
lady-gaga,"You could ever want, it's in my arms So baby tell me yes"
nirvana,On the zip code Love myself
adele,You can say I chose to be alone
lin-manuel-miranda,He has nothing to lose Lose
lin-manuel-miranda,"Oh, who is this kid, what's he gonna do? Theodosia writes me a letter everyday"
lin-manuel-miranda,By being a lot smarter By being a self-starter
adele,I'm trying to be brave
bruno-mars,"We can take it slow, we can zoom zoom zoom"
michael-jackson,And everything I own I give
bruno-mars,"You better, you better, you better Run run runaway, runaway baby"
britney-spears,"But, you just cannot deny"
lady-gaga,He's a wolf in disguise
lin-manuel-miranda,Got a lot farther by working a lot harder
nirvana,They hung him on the cross
michael-jackson,It tells you never be afraid
michael-jackson,Don't you break my heart
blink-182,life's waiting to begin (do this with me)
adele,So I spend my whole life hiding my heart away Dropped you off at the train station
lady-gaga,"But then I trip over myself and I fall, I"
lady-gaga,Without you and I You and I
adele,And all I can do is watch and cry
michael-jackson,"Her feet may wander, her heart may stray"
nirvana,Take time with a wounded hand -- Cause it likes to heal
michael-jackson,So Why Did It End?
lady-gaga,Doo doo doo doo doo doo doo
radiohead,In your arms (don't hurt me)
nirvana,So what should I do? I'm on a plain
britney-spears,Maybe everything will be alright
lin-manuel-miranda,Only nineteen but my mind is older
radiohead,The planet is a gunboat in a sea of fear
bruno-mars,Silk sheets and diamonds all white
lin-manuel-miranda,Tradin' sugar cane and rum and all the things he can't afford
nirvana,"Your enemy you were, my an' I was young."
rihanna,"My loving never stop, even though that it's over"
blink-182,I wrapped my car around a tree
michael-jackson,"A life time, love so guarantee (guarantee)"
adele,But I want you to be true
britney-spears,"Boys, then she's in control Come with me, let's fly into the night"
michael-jackson,Tschada dada dada daa (Oh no) (And I keep crying)
lin-manuel-miranda,"We cannot cure prejudice or righteous, desperate hate"
nirvana,They whooped him up the hill
nirvana,"No, no, no, no, no, no, no, no Well you better watch out"
radiohead,Just like the last one
radiohead,Ice age coming ice age coming
adele,We could have had it all
blink-182,We'd thought we were close but it still feels far
adele,Fed up of biding your time
radiohead,And if I'm gonna talk
bruno-mars,"Has got me feeling like I'm on top Give me this one shot for my pain,"
blink-182,This time I'll get it right
lady-gaga,'Cause its when I'm not thinking with you that I act like a swine
nirvana,I scratched 'til I bled Love myself
lady-gaga,"And I'm a little bit of a bitch I wanna dress you up in silk, Taffeta"
britney-spears,We'll keep on rockin' (Keep on rockin')
britney-spears,Sometimes I'm scared of you
lin-manuel-miranda,Desperate to rise above his station
adele,"Right before my eyes I saw, my heart it came to life"
nirvana,I'm not the only one
michael-jackson,"Take life easy, so easy nice and easy"
blink-182,I love all the things you do
radiohead,"But I'm a creep, I'm a weirdo"
bruno-mars,If you see her tell her I'm coming
bruno-mars,"And you, all you gotta do is cross the line"
rihanna,We're ten thousand miles apart
michael-jackson,And don't like what you find
bruno-mars,But can you tell me Who is ?
blink-182,(Whoa-oh-oh) we're left alone (whoa-oh-oh)
adele,I can't bare to see the light
lin-manuel-miranda,"Let's raise a couple more to the revolution Well, if it ain't the prodigy of Princeton college Aaron Burr Give us a verse, drop some knowledge Good luck with that, you're takin' a stand"
adele,"With the world that you feel, leave I can feel the pressure pushing onto my heart"
rihanna,"Baby, without you, I'm nothing, I'm so lost, hug me"
adele,Or should I just keep chasing pavements?
adele,But like everything I've ever known
bruno-mars,"Lucky for you, that's what I like, that's what I like"
rihanna,I'mma let it be fire
blink-182,But I'm always wanting you Use me Holly come on and use me
bruno-mars,"She's so beautiful, and I tell her everyday Oh you know, you know, you know I'd never ask you to change"
blink-182,"Cant forget, cant give in"
britney-spears,I never understood what it stood for
nirvana,Just ain't the way it seems Can you feel my love buzz?
radiohead,Scream as they fight for life
radiohead,"Don't get my sympathy, hanging out the fifteenth floor"
lady-gaga,Maybe you're just a dream
radiohead,Take the money run take the money run take the money
rihanna,I don't even really care about you no more) I'm a Survivor
radiohead,It's the devil's way now
lin-manuel-miranda,"Hey yo, I'm just like my country"
nirvana,Floyd observes my hairy chin
lin-manuel-miranda,"Yes, I have reasons for shame"
adele,"Summer, Winter, Spring, and Fall of my life"
bruno-mars,Tryna live on more than what I got.
michael-jackson,To lead our hearts astray
rihanna,And I run for miles just to get a taste
bruno-mars,"One shot for my pain,"
blink-182,You make me nervous so I really can't eat Let's go
nirvana,"Find me out see me,"
blink-182,Smash it up like there's no tomorrow
bruno-mars,"There goes my happily ever after Tell me why, why can't we try and start again?"
radiohead,That there's a way out
rihanna,Hmm that's what my friends are calling me when
rihanna,And I... had as much as I can take
lin-manuel-miranda,"He will do what it takes to survive"" You and your words flooded my senses"
lady-gaga,Are you in the game?
blink-182,Sleep arm-in-arm in the stairwell
michael-jackson,(You are the lady in my life) Don't you go no where
lady-gaga,I know we're just friends
lin-manuel-miranda,Plannin' for the future see him now as he stands on the bow of a ship headed for a new land
lady-gaga,I just speak in future tense
nirvana,She pushed food through the door
michael-jackson,What goes around comes around
radiohead,All the lies run around my face
blink-182,"(I'm never coming, I'm never coming) Come down"
bruno-mars,I say When I see your face
lady-gaga,"Good one, good one, good one, good one, good one When I bow down to pray"
lin-manuel-miranda,Somehow defeat a global superpower?
bruno-mars,When we are called to help our friends in need You can count on me like one two three
britney-spears,"Oops, you think I'm in love"
adele,"That I will be, I will be, I will be"
rihanna,"And knew, a need is money"
britney-spears,And show me how you work it out Alright
radiohead,"And I can't, and I can't come down"
lady-gaga,Just tell me it's alright
lin-manuel-miranda,"It's time to take a shot, time to take a shot"
blink-182,Leave me here with the fear and sorrow
michael-jackson,Ain't No Stop And Go
michael-jackson,And You Know Damn Well
lady-gaga,"Love me love me, please retweet"
blink-182,This time I'll get it right
britney-spears,"So, if I said I want your body now"
bruno-mars,You control the tempo Look over your shoulder
nirvana,I've been drawn into your magnetar pit trap trap
nirvana,"Smell her on you Don't, tell me what I wanna hear"
bruno-mars,"Don't it feel so good to be us, ay?"
lady-gaga,"I'll get him hot, show him what I've got"
lin-manuel-miranda,"We're gonna, rise up, rise up It's time to take a shot"
britney-spears,Like a slumber party (I go crazy for you)
rihanna,"Time could never stop me, no, no, no, no"
rihanna,"Yep, I'm falling for ya"
adele,"But don't you remember, don't you remember?"
lady-gaga,About a million reasons I bow down to pray
lin-manuel-miranda,"Once I get all this agreed upon, I'll pick up a pen"
nirvana,"A mulatto, an albino, a mosquito, my libido"
radiohead,My hunger burns a bullet hole
radiohead,They will suck you down
blink-182,I never felt so alone again Just you wait and see
lin-manuel-miranda,Then I'm willin' to Wait for it
britney-spears,Oh Yeah yeah yeah yeah yeah
nirvana,I've got a new complaint
michael-jackson,I'm a dancin man yeah
britney-spears,"I cry, watching the days"
bruno-mars,"You better get get getaway, getaway darling"
rihanna,Like I'm the only girl in the world
blink-182,I wonder why there's not another guy that she'd prefer And when I feel like giving up like my world is falling down
blink-182,What are you running from?
bruno-mars,I see my name in shining lights
radiohead,"Off with his head, man"
