Artist,Lyrics
radiohead,Dedicated to all human beings A moon shaped pool Dancing clothes won't let me in And now I know it's never gonna be oh me
radiohead,"The sweet-faced ones with nothing left inside That we all can love, that we all can love, that we all can The sweet-faced ones with nothing left inside That we all can love, that we all can love, that we all can"
radiohead,"But now I see you messing me around I don't want to know, I don't want to know, I don't want When I see you messing me around? I don't want to know, I don't want to know, I don't want to know"
radiohead,Broken hearts make it rain Broken hearts make it rain Broken hearts make it rain Broken hearts make it rain
radiohead,Broken hearts make it rain Broken hearts make it rain Broken hearts make it rain Broken hearts make it rain
radiohead,Broken hearts make it rain Broken hearts make it rain Broken hearts make it rain Broken hearts make it rain
radiohead,Broken hearts make it rain Broken hearts make it rain Broken hearts make it rain Broken hearts make it rain
radiohead,"Broken hearts make it rain The pieces of a ragdoll mankind That we can create, that we can create, that we can The pieces of a ragdoll mankind"
radiohead,"That we can create, that we can create But when I see you messing me around I don't want to know, I don't want to know, I don't want Now I see you messing me around"
radiohead,"I don't want to know, I don't want to know, I don't want to know I will shape myself into your pocket Do what you want Do what you want"
radiohead,I will shrink and I will disappear I will slip into the groove and cut me off And cut me off There's an empty space inside my heart
radiohead,Where the weeds take root And now I'll set you free I'll set you free There's an empty space inside my heart
radiohead,Where the weeds take root So now I'll set you free I'll set you free Slowly we unfurl
radiohead,As lotus flowers 'Cause all I want is the moon upon a stick Just to see what if Just to see what is
radiohead,I can't kick your habit Just to fill your fast ballooning head Listen to your heart We will shrink and we'll be quiet as mice
radiohead,And while the cat is away Do what we want Do what we want There's an empty space inside my heart
radiohead,Where the weeds take root So now I'll set you free I'll set you free 'Cause all I want is the moon upon a stick
radiohead,Just to see what if Just to see what is The bird lights float into my room Slowly we unfurl
radiohead,As lotus flowers 'Cause all I want is the moon upon a stick I dance around the pit The darkness is beneath
radiohead,I can't kick your habit Just to feed your fast ballooning head Listen to your heart Don't get any big ideas
radiohead,They're not gonna happen You paint yourself white And fill up with noise There'll be something missing
radiohead,And now that you found it Now you feel it you don't You've gone off the rails So don't get any big ideas
radiohead,They're not gonna happen You'll go to Hell For what your Dirty mind is thinking
radiohead,Arrest this man He talks in maths He buzzes like a fridge He's like a detuned radio
radiohead,Arrest this girl Her Hitler hairdo Is making me feel ill And we have crashed her party
radiohead,This is what you'll get This is what you'll get This is what you'll get When you mess with us
radiohead,I've given all I can It's not enough I've given all I can But we're still on the payroll
radiohead,This is what you'll get This is what you'll get This is what you'll get When you mess with us
radiohead,"For a minute there I lost myself, I lost myself Phew, for a minute there I lost myself, I lost myself"
radiohead,"For a minute there I lost myself, I lost myself Phew, for a minute there I lost myself, I lost myself"
radiohead,"Transport, motorways and tramlines Starting and then stopping Taking off and landing The emptiest of feelings"
radiohead,"Disappointed people, clinging on to bottles When it comes it's so, so, disappointing Let down and hanging around Crushed like a bug in the ground"
radiohead,"Let down and hanging around Shell smashed, juices flowing Wings twitch, legs are going Don't get sentimental, it always ends up drivel"
radiohead,"One day, I am gonna grow wings A chemical reaction Hysterical and useless Let down and hanging around"
radiohead,"Crushed like a bug in the ground Let down and hanging around You know, you know where you are with You know where you are with"
radiohead,"Floor collapsing, falling Bouncing back and one day, I am gonna grow wings A chemical reaction (you know where you are) Hysterical and useless (you know where you are)"
radiohead,Hysterical and (you know where you are) Let down and hanging around Crushed like a bug in the ground Let down and hanging around
radiohead,A green plastic watering can For a fake Chinese rubber plant In the fake plastic earth That she bought from a rubber man
radiohead,In a town full of rubber plans To get rid of itself It wears her out It wears her out
radiohead,It wears her out It wears her out She lives with a broken man A cracked polystyrene man
radiohead,Who just crumbles and burns He used to do surgery For girls in the eighties But gravity always wins
radiohead,And it wears him out It wears him out It wears him out Wears him out
radiohead,She looks like the real thing She tastes like the real thing My fake plastic love But I can't help the feeling
radiohead,I could blow through the ceiling If I just turn and run And it wears me out It wears me out
radiohead,It wears me out It wears me out And if I could be who you wanted If I could be who you wanted
radiohead,All the time All the time I'll drown my beliefs To have you be in peace
radiohead,"I'll dress like your niece And wash your swollen feet Just don't leave I'm not living,"
radiohead,I'm just killing time Your tiny hands Your crazy-kitten smile Just don't leave
radiohead,And true love waits In haunted attics And true love lives On lollipops and crisps
radiohead,"Just don't leave Just don't leave And in your life, there comes the darkness This spacecraft blocking out the sky"
radiohead,"And there's nowhere to hide You run to the back and you cover your ears But it's the loudest sound you've ever heard Now we're trapped, we're dark cloud's people"
radiohead,"We are helpless to resist In your darkest hour But it was just a lie, just a lie Just a lie, just a lie"
